customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00285,Male,0,No,Yes,61,No,Fiber optic,Month-to-month,Credit card,39.97,2438.17,No
CUST00286,Female,1,Yes,No,62,Yes,Fiber optic,Month-to-month,Electronic check,109.49,6788.38,No
CUST00287,Male,1,Yes,Yes,33,Yes,No,Month-to-month,Bank transfer,63.97,2111.01,No
CUST00288,Female,0,Yes,No,69,No,No,One year,Mailed check,61.4,4236.6,No
CUST00289,Female,0,Yes,Yes,60,Yes,DSL,Month-to-month,Mailed check,49.89,2993.4,No
CUST00290,Female,1,Yes,Yes,24,No,No,Month-to-month,Electronic check,32.62,782.88,No
CUST00291,Male,1,No,No,11,No,DSL,Month-to-month,Credit card,58.81,646.91,No
CUST00292,Female,0,Yes,Yes,19,No,Fiber optic,Month-to-month,Credit card,34.82,661.58,No
CUST00293,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,Bank transfer,77.2,4786.4,No
CUST00294,Female,1,No,Yes,30,No,Fiber optic,Month-to-month,Credit card,24.93,747.9,No
CUST00295,Female,1,No,No,12,Yes,DSL,Month-to-month,Credit card,117.25,1407.0,Yes
CUST00296,Male,1,No,Yes,27,Yes,Fiber optic,Month-to-month,Credit card,111.34,3006.18,No
CUST00297,Male,0,Yes,Yes,17,Yes,DSL,Month-to-month,Credit card,98.05,1666.85,No
CUST00298,Male,1,No,No,6,Yes,DSL,One year,Bank transfer,111.8,670.8,No
CUST00299,Female,1,No,No,62,Yes,Fiber optic,Month-to-month,Electronic check,79.4,4922.8,No
CUST00300,Female,0,Yes,Yes,49,No,No,Two year,Electronic check,24.97,1223.53,No
CUST00301,Female,0,Yes,Yes,1,No,Fiber optic,Month-to-month,Credit card,67.41,67.41,Yes
CUST00302,Female,1,No,Yes,44,No,Fiber optic,Month-to-month,Electronic check,65.9,2899.6,Yes
CUST00303,Female,1,No,No,61,Yes,DSL,Two year,Mailed check,26.38,1609.18,No
CUST00304,Female,1,No,Yes,7,No,Fiber optic,Two year,Credit card,100.54,703.78,No
CUST00305,Female,0,No,Yes,51,No,No,Month-to-month,Bank transfer,58.83,3000.33,No
CUST00306,Female,0,No,Yes,21,Yes,No,Two year,Bank transfer,104.06,2185.26,No
CUST00307,Female,1,No,No,11,No,DSL,Month-to-month,Credit card,42.23,464.53,No
CUST00308,Female,0,No,Yes,6,No,Fiber optic,Month-to-month,Electronic check,106.64,639.84,Yes
CUST00309,Male,1,No,Yes,19,Yes,Fiber optic,Month-to-month,Bank transfer,33.74,641.06,No
CUST00310,Male,1,No,Yes,22,Yes,Fiber optic,Month-to-month,Electronic check,51.34,1129.48,No
CUST00311,Male,1,No,No,16,Yes,No,One year,Bank transfer,81.45,1303.2,No
CUST00312,Male,0,Yes,Yes,1,Yes,No,One year,Bank transfer,109.2,109.2,No
CUST00313,Female,1,Yes,Yes,39,No,Fiber optic,Month-to-month,Bank transfer,32.89,1282.71,No
CUST00314,Male,1,No,No,55,No,DSL,Two year,Mailed check,108.8,5984.0,No
CUST00315,Male,0,Yes,Yes,28,No,No,Month-to-month,Bank transfer,92.72,2596.16,No
CUST00316,Male,0,Yes,Yes,68,No,Fiber optic,Month-to-month,Credit card,82.31,5597.08,Yes
CUST00317,Male,0,Yes,Yes,15,No,No,Month-to-month,Mailed check,74.73,1120.95,Yes
CUST00318,Female,0,No,Yes,53,Yes,No,Month-to-month,Mailed check,103.07,5462.71,No
CUST00319,Female,1,No,No,33,Yes,No,Two year,Credit card,103.15,3403.95,No
CUST00320,Male,0,Yes,No,42,Yes,No,Month-to-month,Electronic check,43.45,1824.9,No
CUST00321,Male,1,No,No,32,Yes,Fiber optic,Month-to-month,Bank transfer,84.43,2701.76,Yes
CUST00322,Male,0,Yes,Yes,40,No,Fiber optic,Month-to-month,Credit card,62.6,2504.0,No
CUST00323,Female,1,Yes,Yes,34,No,Fiber optic,Month-to-month,Credit card,107.85,3666.9,No
CUST00324,Male,0,Yes,Yes,53,Yes,Fiber optic,One year,Credit card,84.88,4498.64,No
CUST00325,Male,1,No,Yes,72,No,Fiber optic,Month-to-month,Electronic check,87.84,6324.48,No
CUST00326,Female,1,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Mailed check,64.07,3331.64,No
CUST00327,Male,1,Yes,Yes,61,No,Fiber optic,One year,Mailed check,54.57,3328.77,Yes
CUST00328,Female,1,No,Yes,9,No,DSL,Month-to-month,Electronic check,95.14,856.26,Yes
CUST00329,Female,0,No,No,58,Yes,DSL,Month-to-month,Credit card,64.42,3736.36,No
CUST00330,Female,0,No,Yes,52,No,Fiber optic,Month-to-month,Electronic check,23.58,1226.16,No
CUST00331,Male,1,No,No,28,Yes,Fiber optic,Month-to-month,Bank transfer,104.43,2924.04,Yes
CUST00332,Female,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,Mailed check,74.77,2766.49,No
CUST00333,Male,0,No,Yes,24,No,DSL,Two year,Electronic check,32.07,769.68,No
CUST00334,Male,0,No,Yes,57,No,No,Month-to-month,Credit card,65.74,3747.18,No
CUST00335,Female,0,Yes,Yes,65,No,Fiber optic,Two year,Mailed check,98.11,6377.15,No
CUST00336,Female,1,No,Yes,35,No,No,Month-to-month,Mailed check,59.79,2092.65,No
CUST00337,Female,1,Yes,Yes,25,Yes,Fiber optic,One year,Credit card,40.97,1024.25,No
CUST00338,Male,1,No,Yes,53,No,DSL,Two year,Electronic check,87.42,4633.26,No
CUST00339,Male,0,No,No,7,No,DSL,One year,Electronic check,39.99,279.93,No
CUST00340,Female,0,No,Yes,45,Yes,Fiber optic,Month-to-month,Credit card,101.4,4563.0,No
CUST00341,Male,1,Yes,Yes,53,No,DSL,Two year,Bank transfer,115.67,6130.51,No
CUST00342,Male,0,No,No,69,Yes,DSL,Month-to-month,Electronic check,93.85,6475.65,No
CUST00343,Female,1,Yes,Yes,48,Yes,Fiber optic,Month-to-month,Credit card,24.06,1154.88,No
CUST00344,Female,0,No,No,19,Yes,No,Two year,Bank transfer,23.99,455.81,No
CUST00345,Female,0,Yes,No,67,Yes,Fiber optic,Month-to-month,Mailed check,42.0,2814.0,No
CUST00346,Male,1,Yes,No,27,Yes,No,Month-to-month,Bank transfer,86.33,2330.91,No
CUST00347,Male,0,Yes,No,57,No,Fiber optic,One year,Bank transfer,44.03,2509.71,No
CUST00348,Male,1,No,No,3,No,No,Two year,Electronic check,111.13,333.39,Yes
CUST00349,Male,0,Yes,Yes,12,No,DSL,Two year,Mailed check,36.74,440.88,No
CUST00350,Female,1,Yes,Yes,68,Yes,DSL,Two year,Electronic check,102.87,6995.16,Yes
CUST00351,Female,0,Yes,No,6,No,Fiber optic,Month-to-month,Bank transfer,37.8,226.8,No
CUST00352,Male,0,Yes,Yes,2,No,No,Month-to-month,Electronic check,58.95,117.9,No
CUST00353,Male,0,No,No,37,No,DSL,Month-to-month,Mailed check,98.69,3651.53,No
CUST00354,Female,1,Yes,No,17,Yes,No,One year,Mailed check,94.68,1609.56,No
CUST00355,Female,1,Yes,No,15,Yes,Fiber optic,Month-to-month,Mailed check,24.18,362.7,No
CUST00356,Male,1,Yes,Yes,20,No,No,One year,Electronic check,38.4,768.0,No
CUST00357,Male,0,No,No,37,Yes,Fiber optic,Month-to-month,Electronic check,87.17,3225.29,No
CUST00358,Female,1,Yes,No,24,Yes,DSL,Month-to-month,Bank transfer,51.78,1242.72,No
CUST00359,Female,1,No,No,31,No,Fiber optic,One year,Credit card,98.57,3055.67,No
CUST00360,Male,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,Electronic check,97.48,4386.6,No
CUST00361,Female,0,No,Yes,9,No,No,Two year,Mailed check,109.21,982.89,No
CUST00362,Male,1,Yes,No,46,No,Fiber optic,Two year,Electronic check,59.25,2725.5,No
CUST00363,Male,0,Yes,No,30,No,Fiber optic,Two year,Electronic check,104.8,3144.0,No
CUST00364,Male,1,No,Yes,28,No,Fiber optic,Month-to-month,Credit card,96.15,2692.2,Yes
CUST00365,Female,1,Yes,No,58,Yes,Fiber optic,Month-to-month,Credit card,108.16,6273.28,No
CUST00366,Male,0,No,No,46,No,Fiber optic,Two year,Bank transfer,78.77,3623.42,No
CUST00367,Male,0,Yes,No,62,No,DSL,Two year,Mailed check,99.27,6154.74,No
CUST00368,Male,0,Yes,No,23,No,No,One year,Credit card,35.74,822.02,No
CUST00369,Male,1,Yes,Yes,61,Yes,No,Month-to-month,Electronic check,41.07,2505.27,Yes
CUST00370,Female,0,No,Yes,18,Yes,DSL,Month-to-month,Credit card,25.59,460.62,No
CUST00371,Female,1,Yes,Yes,60,Yes,No,Month-to-month,Bank transfer,106.73,6403.8,No
CUST00372,Male,1,No,Yes,58,No,DSL,Month-to-month,Electronic check,79.65,4619.7,Yes
CUST00373,Male,0,Yes,Yes,22,Yes,No,One year,Credit card,67.59,1486.98,No
CUST00374,Female,1,Yes,No,66,No,No,Two year,Electronic check,62.07,4096.62,No
CUST00375,Female,0,Yes,No,54,No,DSL,Month-to-month,Electronic check,33.39,1803.06,No
CUST00376,Female,0,No,Yes,0,Yes,DSL,Month-to-month,Credit card,77.8,77.8,No
CUST00377,Female,1,No,No,32,No,DSL,Month-to-month,Bank transfer,46.13,1476.16,No
CUST00378,Male,1,No,No,71,Yes,Fiber optic,Month-to-month,Mailed check,75.49,5359.79,No
CUST00379,Male,1,Yes,Yes,12,Yes,DSL,Month-to-month,Credit card,41.45,497.4,No
CUST00380,Female,1,Yes,Yes,55,No,No,Month-to-month,Electronic check,28.81,1584.55,No
CUST00381,Male,0,No,Yes,22,Yes,No,Month-to-month,Electronic check,84.03,1848.66,Yes
CUST00382,Female,0,Yes,No,46,No,Fiber optic,Month-to-month,Mailed check,43.93,2020.78,No
CUST00383,Female,0,No,No,66,Yes,No,One year,Mailed check,21.54,1421.64,No
CUST00384,Male,1,Yes,No,58,No,Fiber optic,Month-to-month,Electronic check,112.97,6552.26,No
CUST00385,Male,1,No,No,65,No,Fiber optic,Two year,Credit card,115.67,7518.55,No
CUST00386,Female,1,Yes,Yes,3,Yes,No,Month-to-month,Bank transfer,68.2,204.6,No
CUST00387,Female,1,Yes,Yes,31,Yes,No,Month-to-month,Bank transfer,48.73,1510.63,No
CUST00388,Male,0,No,Yes,23,No,DSL,One year,Mailed check,114.71,2638.33,No
CUST00389,Male,1,Yes,Yes,25,No,No,Two year,Electronic check,103.49,2587.25,Yes
CUST00390,Female,1,No,No,69,No,DSL,Two year,Bank transfer,115.8,7990.2,No
CUST00391,Male,0,No,No,50,No,Fiber optic,Month-to-month,Mailed check,42.21,2110.5,No
CUST00392,Male,1,No,Yes,58,No,No,One year,Electronic check,117.65,6823.7,Yes
CUST00393,Female,0,No,Yes,41,No,DSL,Two year,Credit card,56.16,2302.56,No
CUST00394,Male,1,No,No,54,Yes,No,One year,Mailed check,41.05,2216.7,No
CUST00395,Male,1,No,Yes,12,No,DSL,Two year,Mailed check,92.08,1104.96,No
CUST00396,Male,1,No,No,53,No,DSL,Two year,Mailed check,69.96,3707.88,No
CUST00397,Female,0,No,No,7,No,Fiber optic,Month-to-month,Electronic check,41.55,290.85,No
CUST00398,Female,0,Yes,No,52,No,DSL,Two year,Credit card,32.12,1670.24,No
CUST00399,Female,0,No,No,36,Yes,DSL,Two year,Mailed check,66.38,2389.68,No
CUST00400,Female,1,No,No,43,No,No,Month-to-month,Credit card,42.82,1841.26,No
CUST00401,Male,0,Yes,No,52,Yes,DSL,Two year,Credit card,36.73,1909.96,No
CUST00402,Male,1,Yes,Yes,13,Yes,Fiber optic,Two year,Mailed check,29.56,384.28,No
CUST00403,Female,1,Yes,Yes,10,Yes,DSL,Two year,Mailed check,85.48,854.8,No
CUST00404,Female,1,No,No,3,No,DSL,Month-to-month,Mailed check,23.52,70.56,No
CUST00405,Male,1,No,No,58,Yes,Fiber optic,One year,Bank transfer,83.1,4819.8,No
CUST00406,Female,0,Yes,Yes,46,Yes,No,Month-to-month,Credit card,61.22,2816.12,No
CUST00407,Male,1,Yes,Yes,61,No,No,One year,Credit card,49.96,3047.56,No
CUST00408,Female,1,No,Yes,50,Yes,No,One year,Bank transfer,44.99,2249.5,No
CUST00409,Male,1,No,Yes,36,Yes,Fiber optic,Month-to-month,Electronic check,84.85,3054.6,No
CUST00410,Male,1,Yes,No,58,Yes,DSL,Month-to-month,Electronic check,81.77,4742.66,Yes
CUST00411,Female,0,Yes,Yes,36,Yes,Fiber optic,One year,Credit card,46.92,1689.12,No
CUST00412,Male,1,No,Yes,39,Yes,Fiber optic,Month-to-month,Credit card,98.57,3844.23,No
CUST00413,Male,1,No,Yes,9,No,Fiber optic,Month-to-month,Mailed check,74.32,668.88,Yes
CUST00414,Female,0,Yes,No,4,No,DSL,One year,Electronic check,39.92,159.68,No
CUST00415,Male,1,Yes,No,70,Yes,DSL,Month-to-month,Credit card,72.09,5046.3,No
CUST00416,Male,0,No,Yes,41,No,No,One year,Mailed check,21.51,881.91,Yes
CUST00417,Male,1,Yes,No,47,Yes,Fiber optic,Month-to-month,Mailed check,97.08,4562.76,No
CUST00418,Female,0,No,No,68,Yes,DSL,Month-to-month,Credit card,99.15,6742.2,No
CUST00419,Female,0,No,No,45,Yes,No,Month-to-month,Mailed check,92.44,4159.8,No
CUST00420,Female,1,Yes,Yes,69,No,Fiber optic,One year,Bank transfer,54.77,3779.13,No
CUST00421,Female,1,Yes,Yes,58,Yes,Fiber optic,One year,Electronic check,20.07,1164.06,No
CUST00422,Female,1,Yes,No,68,Yes,DSL,Month-to-month,Electronic check,101.9,6929.2,No
CUST00423,Male,0,Yes,Yes,5,Yes,No,Month-to-month,Credit card,103.52,517.6,Yes
CUST00424,Male,1,Yes,No,62,Yes,DSL,One year,Credit card,72.58,4499.96,No
CUST00425,Male,1,No,No,10,No,No,One year,Electronic check,66.81,668.1,No
CUST00426,Male,0,Yes,Yes,9,Yes,No,Month-to-month,Mailed check,103.45,931.05,No
CUST00427,Female,1,Yes,No,72,Yes,DSL,Month-to-month,Mailed check,82.53,5942.16,No
CUST00428,Female,0,No,No,70,No,Fiber optic,Month-to-month,Credit card,60.16,4211.2,No
CUST00429,Female,0,No,No,41,No,Fiber optic,Month-to-month,Electronic check,80.84,3314.44,No
CUST00430,Male,0,No,Yes,4,Yes,Fiber optic,Month-to-month,Electronic check,118.3,473.2,Yes
CUST00431,Male,0,Yes,Yes,35,Yes,Fiber optic,Month-to-month,Bank transfer,111.91,3916.85,No
CUST00432,Female,0,No,Yes,31,No,DSL,Two year,Credit card,43.3,1342.3,No
CUST00433,Female,1,Yes,Yes,12,No,DSL,Month-to-month,Mailed check,79.52,954.24,No
CUST00434,Male,0,No,Yes,1,No,No,One year,Mailed check,83.39,83.39,No
CUST00435,Female,1,No,Yes,19,No,DSL,One year,Mailed check,25.05,475.95,No
CUST00436,Female,0,No,No,43,Yes,DSL,Month-to-month,Credit card,28.25,1214.75,Yes
CUST00437,Female,0,Yes,Yes,71,No,No,Month-to-month,Electronic check,39.81,2826.51,Yes
CUST00438,Male,1,Yes,No,14,No,DSL,Month-to-month,Bank transfer,87.17,1220.38,Yes
CUST00439,Male,0,Yes,No,56,Yes,No,Month-to-month,Electronic check,82.32,4609.92,No
CUST00440,Male,1,Yes,No,31,No,Fiber optic,Two year,Credit card,114.89,3561.59,No
CUST00441,Male,0,Yes,No,2,Yes,Fiber optic,One year,Electronic check,53.19,106.38,No
CUST00442,Male,1,Yes,No,32,Yes,Fiber optic,Month-to-month,Bank transfer,37.03,1184.96,No
CUST00443,Male,1,Yes,No,46,No,Fiber optic,Month-to-month,Electronic check,106.43,4895.78,No
CUST00444,Female,0,Yes,Yes,23,No,Fiber optic,Two year,Credit card,39.89,917.47,No
CUST00445,Female,1,No,Yes,20,Yes,No,One year,Bank transfer,21.84,436.8,No
CUST00446,Female,0,No,Yes,49,Yes,DSL,Two year,Credit card,109.04,5342.96,No
CUST00447,Female,0,No,Yes,66,No,No,One year,Bank transfer,116.06,7659.96,No
CUST00448,Male,0,Yes,Yes,57,No,DSL,Month-to-month,Mailed check,74.22,4230.54,No
CUST00449,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Credit card,26.78,1071.2,No
CUST00450,Male,1,Yes,Yes,52,Yes,No,One year,Bank transfer,50.33,2617.16,Yes
CUST00451,Female,0,Yes,No,72,Yes,No,Month-to-month,Credit card,81.24,5849.28,Yes
CUST00452,Male,1,Yes,Yes,47,No,DSL,Month-to-month,Bank transfer,38.4,1804.8,No
CUST00453,Female,0,Yes,Yes,52,No,No,One year,Bank transfer,42.26,2197.52,No
CUST00454,Male,0,No,No,58,Yes,Fiber optic,Month-to-month,Credit card,108.76,6308.08,No
CUST00455,Male,1,Yes,No,5,Yes,Fiber optic,Month-to-month,Credit card,107.78,538.9,Yes
CUST00456,Male,1,No,Yes,50,Yes,Fiber optic,One year,Credit card,108.44,5422.0,No
CUST00457,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Mailed check,92.26,1014.86,Yes
CUST00458,Female,0,Yes,Yes,58,No,DSL,Month-to-month,Credit card,29.02,1683.16,Yes
CUST00459,Male,1,Yes,Yes,65,Yes,DSL,Month-to-month,Mailed check,81.21,5278.65,No
CUST00460,Male,1,No,Yes,6,Yes,DSL,Month-to-month,Bank transfer,61.96,371.76,Yes
CUST00461,Female,0,No,Yes,1,No,Fiber optic,Two year,Credit card,65.86,65.86,No
CUST00462,Male,1,Yes,Yes,10,No,DSL,Month-to-month,Mailed check,80.12,801.2,Yes
CUST00463,Female,1,No,Yes,4,Yes,DSL,Two year,Bank transfer,86.7,346.8,Yes
CUST00464,Female,1,Yes,Yes,71,No,Fiber optic,Month-to-month,Electronic check,37.74,2679.54,No
CUST00465,Female,1,Yes,Yes,54,No,No,Month-to-month,Credit card,104.33,5633.82,No
CUST00466,Female,0,Yes,Yes,67,No,No,Month-to-month,Bank transfer,40.98,2745.66,No
CUST00467,Female,1,Yes,No,33,No,DSL,Two year,Mailed check,72.54,2393.82,No
CUST00468,Male,0,No,Yes,37,No,Fiber optic,Month-to-month,Electronic check,117.93,4363.41,No
CUST00469,Female,0,Yes,Yes,42,Yes,Fiber optic,Two year,Bank transfer,54.97,2308.74,No
CUST00470,Male,0,No,No,64,Yes,DSL,One year,Bank transfer,75.0,4800.0,No
CUST00471,Female,1,Yes,Yes,43,No,Fiber optic,Month-to-month,Credit card,112.23,4825.89,No
CUST00472,Female,1,Yes,Yes,7,No,DSL,Month-to-month,Mailed check,103.51,724.57,Yes
CUST00473,Male,1,Yes,No,35,No,No,Month-to-month,Bank transfer,104.07,3642.45,No
CUST00474,Female,0,No,No,4,Yes,No,Month-to-month,Bank transfer,47.15,188.6,No
CUST00475,Female,0,Yes,No,22,Yes,DSL,One year,Bank transfer,31.22,686.84,No
CUST00476,Male,1,Yes,Yes,61,Yes,No,Month-to-month,Electronic check,93.24,5687.64,No
CUST00477,Male,0,Yes,No,58,No,Fiber optic,Two year,Electronic check,58.76,3408.08,No
CUST00478,Male,1,Yes,No,13,No,DSL,One year,Mailed check,72.06,936.78,No
CUST00479,Female,1,Yes,No,36,Yes,DSL,Month-to-month,Electronic check,47.66,1715.76,No
CUST00480,Male,1,Yes,No,26,Yes,Fiber optic,Month-to-month,Bank transfer,74.25,1930.5,No
CUST00481,Male,1,Yes,Yes,69,No,Fiber optic,Month-to-month,Mailed check,64.36,4440.84,No
CUST00482,Male,0,Yes,No,57,No,DSL,Month-to-month,Credit card,81.63,4652.91,No
CUST00483,Male,1,No,Yes,39,No,Fiber optic,One year,Credit card,88.45,3449.55,No
CUST00484,Female,1,No,No,23,Yes,Fiber optic,One year,Credit card,89.96,2069.08,Yes
CUST00485,Male,1,Yes,Yes,59,No,No,Month-to-month,Electronic check,104.58,6170.22,No
CUST00486,Female,1,Yes,Yes,38,No,DSL,Month-to-month,Bank transfer,73.27,2784.26,No
CUST00487,Male,1,No,Yes,26,No,DSL,Month-to-month,Credit card,101.39,2636.14,No
CUST00488,Male,0,No,No,41,No,Fiber optic,Two year,Credit card,75.51,3095.91,Yes
CUST00489,Female,0,Yes,Yes,7,No,No,Two year,Credit card,29.05,203.35,No
CUST00490,Female,1,No,No,25,Yes,No,Two year,Electronic check,40.57,1014.25,No
CUST00491,Male,1,Yes,No,65,Yes,No,Month-to-month,Bank transfer,60.42,3927.3,No
CUST00492,Female,0,No,No,14,No,Fiber optic,Two year,Credit card,106.12,1485.68,No
CUST00493,Female,0,Yes,No,69,No,DSL,Month-to-month,Bank transfer,41.12,2837.28,No
CUST00494,Male,0,Yes,No,16,Yes,DSL,Month-to-month,Credit card,33.43,534.88,No
CUST00495,Female,1,Yes,No,58,No,Fiber optic,One year,Mailed check,109.36,6342.88,No
CUST00496,Female,1,Yes,No,23,Yes,DSL,Month-to-month,Credit card,62.48,1437.04,No
CUST00497,Male,0,Yes,No,47,Yes,DSL,Month-to-month,Credit card,31.32,1472.04,No
CUST00498,Male,1,Yes,No,9,No,Fiber optic,Month-to-month,Credit card,88.41,795.69,Yes
CUST00499,Female,1,No,Yes,42,No,DSL,Two year,Credit card,62.1,2608.2,Yes
CUST00500,Male,1,Yes,No,21,Yes,Fiber optic,One year,Bank transfer,77.29,1623.09,No
CUST00501,Male,1,Yes,Yes,16,No,Fiber optic,Month-to-month,Mailed check,81.58,1305.28,Yes
CUST00502,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Credit card,98.25,3242.25,No
CUST00503,Female,0,Yes,No,49,Yes,DSL,Month-to-month,Mailed check,43.79,2145.71,Yes
CUST00504,Male,0,No,No,59,No,DSL,Month-to-month,Bank transfer,59.87,3532.33,No
CUST00505,Female,0,Yes,No,57,No,Fiber optic,Month-to-month,Bank transfer,58.2,3317.4,No
CUST00506,Male,1,No,Yes,34,No,No,Month-to-month,Mailed check,100.23,3407.82,No
CUST00507,Male,0,Yes,No,40,No,Fiber optic,One year,Mailed check,74.76,2990.4,Yes
CUST00508,Male,0,Yes,Yes,36,Yes,DSL,Month-to-month,Mailed check,45.19,1626.84,No
CUST00509,Female,0,Yes,Yes,48,Yes,No,Two year,Credit card,85.64,4110.72,No
CUST00510,Female,1,No,Yes,35,Yes,Fiber optic,One year,Credit card,96.94,3392.9,No
CUST00511,Male,1,Yes,No,42,No,DSL,Month-to-month,Credit card,119.6,5023.2,Yes
CUST00512,Male,0,Yes,No,13,Yes,DSL,One year,Electronic check,34.39,447.07,No
CUST00513,Female,1,Yes,Yes,32,No,DSL,Month-to-month,Bank transfer,97.72,3127.04,No
CUST00514,Male,1,No,No,50,Yes,DSL,Month-to-month,Credit card,77.46,3873.0,No
CUST00515,Male,1,No,No,61,No,No,Month-to-month,Bank transfer,32.12,1959.32,No
CUST00516,Female,1,Yes,Yes,10,Yes,Fiber optic,One year,Credit card,104.12,1041.2,No
CUST00517,Male,0,No,Yes,13,Yes,No,Month-to-month,Mailed check,83.06,1079.78,Yes
CUST00518,Male,1,No,No,62,Yes,Fiber optic,One year,Electronic check,58.88,3650.56,No
CUST00519,Male,0,Yes,No,43,Yes,DSL,Month-to-month,Electronic check,98.78,4247.54,No
CUST00520,Male,0,Yes,Yes,18,No,DSL,Month-to-month,Credit card,68.89,1240.02,Yes
CUST00521,Male,0,Yes,No,21,Yes,DSL,Month-to-month,Credit card,103.54,2174.34,No
CUST00522,Male,1,No,Yes,43,No,DSL,Two year,Electronic check,101.15,4349.45,No
CUST00523,Male,0,No,Yes,22,No,DSL,Month-to-month,Electronic check,53.55,1178.1,No
CUST00524,Male,1,Yes,Yes,17,Yes,DSL,Two year,Mailed check,30.0,510.0,No
CUST00525,Female,1,No,No,11,No,Fiber optic,Month-to-month,Mailed check,90.67,997.37,No
CUST00526,Female,0,No,Yes,22,No,Fiber optic,Month-to-month,Electronic check,81.05,1783.1,No
CUST00527,Male,0,No,Yes,71,No,DSL,Month-to-month,Mailed check,43.56,3092.76,No
CUST00528,Male,1,No,Yes,14,Yes,No,One year,Bank transfer,99.66,1395.24,No
CUST00529,Male,1,Yes,Yes,36,Yes,DSL,Month-to-month,Credit card,40.96,1474.56,No
CUST00530,Female,1,No,No,65,Yes,DSL,Two year,Bank transfer,31.61,2054.65,No
CUST00531,Female,0,No,Yes,29,Yes,Fiber optic,One year,Mailed check,29.81,864.49,Yes
CUST00532,Male,1,No,Yes,27,No,Fiber optic,Month-to-month,Mailed check,112.79,3045.33,No
CUST00533,Female,0,No,Yes,42,No,Fiber optic,One year,Mailed check,32.72,1374.24,Yes
CUST00534,Female,0,Yes,Yes,43,Yes,No,Month-to-month,Credit card,41.99,1805.57,Yes
CUST00535,Male,0,Yes,No,59,Yes,No,One year,Electronic check,47.92,2827.28,No
CUST00536,Female,1,Yes,No,53,Yes,Fiber optic,Month-to-month,Credit card,118.02,6255.06,No
CUST00537,Male,1,Yes,Yes,30,Yes,DSL,One year,Credit card,28.31,849.3,No
CUST00538,Female,0,No,No,39,Yes,Fiber optic,Month-to-month,Credit card,36.18,1411.02,No
CUST00539,Female,1,Yes,No,0,Yes,No,Month-to-month,Electronic check,106.04,106.04,Yes
CUST00540,Female,1,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Bank transfer,93.58,3930.36,No
CUST00541,Male,0,Yes,No,22,No,No,One year,Mailed check,84.82,1866.04,No
CUST00542,Female,1,No,Yes,28,No,Fiber optic,Two year,Electronic check,52.05,1457.4,Yes
CUST00543,Male,1,No,No,60,Yes,Fiber optic,One year,Electronic check,90.98,5458.8,No
CUST00544,Male,0,Yes,Yes,10,No,DSL,Month-to-month,Mailed check,59.07,590.7,No
CUST00545,Female,1,Yes,No,66,Yes,Fiber optic,Month-to-month,Mailed check,115.21,7603.86,No
CUST00546,Female,1,No,No,8,No,No,Two year,Credit card,22.2,177.6,No
CUST00547,Female,1,Yes,No,58,No,DSL,Month-to-month,Mailed check,50.41,2923.78,No
CUST00548,Male,0,No,Yes,45,Yes,DSL,Two year,Electronic check,48.44,2179.8,No
CUST00549,Male,1,No,No,5,No,Fiber optic,Month-to-month,Mailed check,119.38,596.9,Yes
CUST00550,Female,1,Yes,Yes,47,Yes,Fiber optic,Two year,Bank transfer,64.84,3047.48,No
CUST00551,Male,1,No,No,19,No,Fiber optic,One year,Electronic check,20.43,388.17,No
CUST00552,Male,0,No,Yes,61,No,Fiber optic,Month-to-month,Electronic check,110.02,6711.22,No
CUST00553,Female,0,No,Yes,41,Yes,No,One year,Credit card,25.5,1045.5,Yes
CUST00554,Female,0,No,No,24,No,Fiber optic,One year,Bank transfer,69.05,1657.2,No
CUST00555,Female,1,Yes,Yes,1,No,Fiber optic,Month-to-month,Bank transfer,48.47,48.47,No
